,Article.Title,Link,Date.Published,News.Outlet,Preview,Key.Author,All.Authors
57,NC sues makers of firefighting foam over PFAS contamination ...,<a href='https://www.newsobserver.com/news/politics-government/article255476066.html' target='_blank'>Link to Article</a>,11/4/21,www.newsobserver.com,The PFAS lawsuits focus on firefighter training facilities and Air Force National Guard sites in North Carolina.,Adam Wagner,NA
58,Ain't no party like a budget party because a budget party don't stop ...,<a href='https://www.newsobserver.com/news/politics-government/article252338508.html' target='_blank'>Link to Article</a>,6/25/21,www.newsobserver.com,Did someone forward this to you? Click here to subscribe to this weekly newsletter.,Adam Wagner,NA
59,EPA slashes forever chemical health advisory levels to 'near zero' in ...,<a href='https://www.newsobserver.com/news/state/north-carolina/article262522082.html' target='_blank'>Link to Article</a>,6/15/22,www.newsobserver.com,GenX and other forever chemicals are proving to be more dangerous than originally thought.,Adam Wagner,NA
60,NC could make companies like Chemours pay for 'forever chemicals ...,<a href='https://www.newsobserver.com/news/politics-government/state-politics/article261980530.html' target='_blank'>Link to Article</a>,6/1/22,www.newsobserver.com,"Should companies that pollute drinking water with the “forever chemicals” known as PFAS pay for treatment technology? Yes, says a new North Carolina bill.",Adam Wagner,NA
61,Duke Energy carbon plan criticized by environmental groups ...,<a href='https://www.newsobserver.com/news/politics-government/article263308853.html' target='_blank'>Link to Article</a>,7/12/22,www.newsobserver.com,"Duke’s carbon plan promises emissions cuts, but environmental groups question the approach. The plan will be discussed at public hearings in coming weeks. Here’s where.",Adam Wagner,NA
62,Sunstone solar plans on Fort Bragg run up against Duke Energy ...,<a href='https://www.newsobserver.com/news/state/north-carolina/article260564317.html' target='_blank'>Link to Article</a>,4/21/22,www.newsobserver.com,Does a proposed solar power plant on Fort Bragg violate Duke Energy’s regulated monopoly status? The NC Utilities Commission will decide.,Adam Wagner,NA
63,Duke Energy readying carbon plan for NC Utilities Commission ...,<a href='https://www.newsobserver.com/news/business/article260805457.html' target='_blank'>Link to Article</a>,4/29/22,www.newsobserver.com,"Next month, the state’s largest utility will describe how it plans to slash carbon emissions as required in last year’s House Bill 951.",Adam Wagner,NA
64,"Seeking new wind farms, feds plan to lease more of the Atlantic off ...",<a href='https://www.newsobserver.com/news/politics-government/article259725390.html' target='_blank'>Link to Article</a>,3/25/22,www.newsobserver.com,Exclusive: Federal government schedules auction for the rights to build wind farms covering 172 square miles of ocean off North Carolina.,Adam Wagner,NA
65,Construction costs slow NC hurricane recovery home repairs ...,<a href='https://www.newsobserver.com/news/politics-government/article257066712.html' target='_blank'>Link to Article</a>,1/6/22,www.newsobserver.com,Rising prices for mobile homes force NC to move away from trailers in hurricanes recovery. Officials — and a beleaguered homeowner — see an upside.,Adam Wagner,NA
66,Join live: Experts talk offshore wind energy industry in NC | Raleigh ...,<a href='https://www.newsobserver.com/news/politics-government/article258454533.html' target='_blank'>Link to Article</a>,2/17/22,www.newsobserver.com,"Are you curious about what offshore wind energy could mean in North Carolina? Join The News & Observer for a free, live event on Feb. 24 to learn more about the industry.",Adam Wagner,NA
